CARRIER,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE,DEP_DEL15
AA,MCO,JFK,2147.419275,14.255843,940.211604,1
B6,EWR,MSP,2203.820308,31.350002,1004.305989,1
MQ,CLE,ORD,1632.802677,1644.820272,307.317408,1
WN,BNA,DFW,1343.326967,1606.176248,565.39043,1
UA,MCO,MCO,1650.899465,1914.150744,896.293229,1
WN,MDW,MCO,1094.941114,1325.75263,574.058445,1
WN,SFO,LAX,1431.21584,1610.747665,337.517312,1
WN,DAL,OMA,2123.76211,2241.041216,410.422424,1
WN,CLE,MCO,1949.565401,2256.999311,877.930349,1
WN,IAH,RIC,1041.444597,1218.304118,458.409735,1
WN,OAK,SNA,1347.070962,1506.42844,375.979578,1
WN,LAX,LAS,2143.017246,2235.690259,228.498917,1
WN,SLC,BWI,1855.86779,1954.212799,252.850642,1
AA,ORD,SLC,804.667572,1341.653528,1965.131204,1
B6,EWR,MSP,2202.608213,38.239593,1003.344897,1
WN,MCO,LAX,2159.912902,2332.264414,861.704673,1
EV,DEN,LGA,1032.649714,1325.583613,780.081816,1
EV,MCI,SFO,1005.575967,1127.002911,451.057006,1
EV,ORD,FAR,1533.490411,1730.083239,559.537975,1
EV,PVD,DCA,1225.48955,1519.352302,627.678059,1
EV,ORD,TPA,2240.886026,22.504521,443.231256,1
AA,DFW,FLL,1540.076187,1910.904292,1171.902749,1
UA,ORD,LAX,1528.975652,1764.220651,1735.903314,1
AA,LAS,ATL,1497.804959,2292.004013,2234.064394,1
EV,MCO,FLL,1091.860123,1276.639178,1052.478671,1
EV,ORD,ATL,1021.854265,1243.778436,211.634363,1
UA,LAX,IAH,2151.334093,231.136847,1405.561956,1
UA,PHX,MCO,1652.294031,2063.913858,1997.977149,1
UA,PHX,RSW,1434.186686,1820.138857,1088.03906,1
WN,PHX,PHX,1513.926669,1606.538084,296.157003,1
WN,MCI,SFO,2134.035318,2355.156493,422.566627,1
WN,ATL,ATL,1850.383911,2027.180518,546.461348,1
WN,PHX,ORD,1264.065279,1348.488344,636.391791,1
WN,MIA,SFO,1113.589017,1326.182564,706.043607,1
AA,DFW,ATL,1934.595217,2247.688768,939.931314,1
UA,EWR,SEA,340.388855,694.93339,1467.786694,1
EV,ATL,SJC,1720.812802,1819.917376,318.609432,1
EV,ATL,RIC,1720.231244,1853.263018,492.661349,1
WN,SEA,OAK,1708.303502,1907.80773,672.219408,1
DL,CLT,ATL,1811.042555,2016.45891,225.13991,1
DL,JFK,LAX,1530.474392,1824.505942,2475.850019,1
UA,CLE,MCO,1943.879232,2209.505023,895,1
UA,DEN,ORD,1908.107319,79.273599,1472.976621,1
WN,CLT,DFW,1211.177439,1455.795652,628.578492,1
EV,CVG,EWR,1123.692807,1322.621792,572.309032,1
EV,LGA,SFO,2144.648837,2335.503034,479.62174,1
AA,ATL,SAT,2180.650405,15.715031,763.875291,1
WN,LAX,SNA,1344.083968,1509.857929,336.308108,1
MQ,BOS,LGA,2026.324107,2125.546605,151.00288,1
AA,PHX,DFW,1040.247888,1152.543953,231.366542,1
MQ,MIA,GNV,1442.026859,1551.358693,281.832005,1
WN,ATL,SEA,2170.508761,2314.166298,1758.364448,1
EV,ORD,BOS,2147.801912,2345.965977,416.547719,1
WN,PHX,ATL,1745.43169,1924.489256,400.419182,1
DL,ORD,IAH,819.390836,1119.067788,885.812405,1
WN,MCO,LAX,2141.41,2323.329716,864.199038,1
DL,ATL,ATL,1230.727903,1410.145417,417.565409,1
WN,ATL,MDW,1536.048601,1705.23335,376.625785,1
WN,SMF,SAN,1932.421512,2050.678842,489.824491,1
WN,MCO,DFW,1141.224365,1337.614593,1010.309922,1
DL,CLT,ATL,1752.879913,1923.063243,449.45353,1
WN,ATL,ORD,2123.737753,2137.891406,360.92335,1
WN,PHX,DEN,1344.217264,1522.803616,615.203456,1
AA,BWI,MCO,2030.880949,2322.85401,925.306368,1
EV,ORD,DFW,1200.872705,1435.176604,814.732682,1
B6,EWR,MCO,526.844894,780.133384,1299.376022,1
EV,ATL,MEM,2035.503563,2207.004366,473.007657,1
WN,SFO,SAN,2108.165275,2235.736746,460.997989,1
EV,ORD,ATL,1315.570905,1540.05011,662.058232,1
DL,DFW,ATL,735.620051,1009.996259,719.80394,1
UA,DFW,MCO,1024.722172,1338.97819,938.259897,1
WN,ATL,ATL,1921.50477,2125.279519,579.518517,1
WN,MDW,SLC,2049.682559,2313.503053,727.486932,1
WN,DEN,MSY,1814.883567,2326.847397,1507.159346,1
AA,ATL,DEN,1031.928518,1140.306737,1180.68258,1
AA,IAH,DEN,1408.587032,1504.308249,642.969034,1
DL,ATL,LAX,1375.082199,1575.236571,1946.238189,1
WN,PHX,LAX,1141.463097,1320.590006,265.61953,1
WN,PHX,PHX,1740.896145,1856.967573,346.179904,1
EV,IAH,SEA,1438.807455,1720.472057,889.751549,1
B6,ATL,JFK,1949.829168,2106.224303,234.203724,1
UA,DFW,MCO,1011.056981,1333.906203,910.067354,1
UA,ORD,SEA,834.441754,1123.922971,1769.632943,1
WN,ATL,CLT,1944.946674,2140.966758,569.912288,1
WN,PHX,LAX,1408.087072,1523.856678,335.016946,1
AA,ORD,DEN,2033.884083,2317.120009,642.345269,1
WN,ATL,MCO,2148.947203,2335.087411,812.096687,1
DL,EWR,DFW,1426.812664,1610.171871,551.225781,1
B6,MCI,EWR,1327.565589,1647.458384,1099.4113,1
EV,ORD,DEN,652.464995,868.890981,846.345309,1
B6,SLC,ORD,1726.460088,2010.813382,958.999893,1
EV,ORD,IAH,1529.50322,1729.92296,557.917449,1
AA,CLT,DFW,1330.513728,1517.902521,922.525572,1
OO,ORD,LAX,1518.461181,1613.974921,114.102688,1
UA,SEA,ORD,840.045024,1514.290985,1746.196193,1
UA,EWR,SFO,810.107306,1033.297563,2526.368086,1
WN,DEN,SLC,2215.406816,2336.375798,389.840806,1
AS,ORD,BOS,749.888342,951.079706,232.955058,1
B6,DFW,BOS,2326.003344,79.292957,1130.559339,1
B6,ORD,SAT,1138.548981,1393.835678,1074.826725,1
AA,LAS,MCO,1735.791186,2232.516221,1264.37595,1
UA,LAX,ORD,1320.391246,1905.552618,1784.233533,1
WN,MCI,PHX,2152,2356.868031,394.805755,1
WN,DEN,SEA,1749.494929,1944.776995,999.755178,1
AA,MIA,LAX,1415.173629,1678.34273,2322.035006,1
WN,RNO,LAX,1811.63171,1945.174789,386.301119,1
WN,MCO,PHX,2153.189632,2312.47955,390.14527,1
EV,MCI,IAD,1738.333264,1852.655209,404.539858,1
MQ,BUF,DFW,1556.301774,1701.830279,293.117939,1
MQ,DEN,DFW,1401.310233,1521.746346,819.259424,1
UA,DEN,MCO,2134.746119,42.661961,860.601654,1
WN,MCO,PHX,1247.823577,1418.072559,848.460013,1
B6,LGA,BOS,2337.160101,185.874796,1073.198134,1
DL,EWR,MCO,740.002449,1047.026372,1069.339558,1
EV,CLT,DFW,1856.482624,2020.101262,778.837637,1
WN,CLT,DFW,1852.944248,2045.476791,1115.816862,1
WN,DCA,LAX,2038.63214,2142.288441,208.105662,1
WN,PHX,SLC,2037.106059,2310.954696,492.690108,1
WN,SLC,DFW,1201.010145,1321.34913,417.042469,1
WN,CLT,ORD,1535.376453,1611.826978,622.328039,1
WN,DAL,DFW,1235.124347,1343.392776,243.741919,1
AA,FLL,DFW,1847.91503,2038.763883,936.336168,1
DL,BNA,ATL,1627.086491,1823.034478,212.637554,1
EV,ORD,DFW,1921.173822,2120.083895,458.273971,1
EV,ALB,DEN,1828.038175,1939.025647,727.968191,1
WN,ATL,MDW,1450.82146,1611.535995,443.629653,1
DL,PHX,PDX,819.587428,1115.440505,983.969107,1
WN,MDW,PHX,1519.825125,1667.071747,1418.54394,1
WN,CLT,BWI,2230.073196,2346.313478,412.437502,1
AA,DFW,SFO,1048.481258,1246.186669,1480.467184,1
B6,ORD,SFO,2027.05005,2340.793828,1816.782892,1
EV,ATL,ATL,1546.500996,1818.3268,654.659039,1
DL,ATL,ATL,1236.708718,1449.270342,586.373118,1
AA,DFW,LAX,2040.888438,2138.81191,203.28114,1
WN,LAS,PHX,1356.298147,1443.617022,240.551849,1
WN,LAS,LAX,1343.313981,1472.534848,222.531298,1
AA,DEN,ATL,1606.68834,2149.912909,1464.568874,1
EV,EWR,ATL,1821.040029,2025.618429,278.331862,1
EV,ORD,ATL,1024.906858,1244.830558,207.878966,1
OO,RNO,LAX,1809.944101,1948.83662,405.896173,1
WN,PHX,BOS,1637.440881,1812.952406,506.094268,1
EV,ATL,ATL,1271.545197,1524.502361,753.660942,1
EV,ALB,DEN,1818.042897,1946.380939,692.207783,1
DL,EWR,ATL,1417.481747,1621.483287,581.67575,1
US,PHX,MSY,2017.693323,2126.659939,337.38454,1
WN,ORD,DFW,2210.57319,2312.880593,261.137675,1
WN,SJC,BWI,1836.434478,1957.251479,414.984323,1
WN,MCO,DFW,1648.726565,1831.321649,993.616051,1
MQ,DFW,DFW,2018.91606,2220.416754,658.896442,1
AA,PHX,ORD,1154.165243,1715.716411,1530.423052,1
UA,MCO,DEN,1794.201979,2041.630012,1618.466413,1
EV,ATL,ATL,1049.916554,1227.164509,586.587112,1
OO,PVD,DCA,1227.504072,1519.841299,623.644327,1
B6,DFW,BOS,1695.283296,2212.663503,1563.390893,1
WN,PHX,ATL,1741.060274,1907.394007,442.417166,1
WN,CLT,ORD,1526.99803,1613.863773,609.129484,1
AA,FLL,SEA,1446.558739,1725.964284,1140.096864,1
AS,SLC,DEN,1348.216614,1445.757104,665.657762,1
UA,DAL,DEN,633.478159,836.014217,580.406035,1
WN,DTW,ATL,2026.016689,2220.620281,597.138437,1
MQ,ATL,DFW,1225.367587,1321.110085,271.435317,1
OO,DEN,DFW,1154.353941,1318.700734,843.066159,1
OO,SFO,ATL,743.159082,832.752562,177.189649,1
AA,MCI,DFW,944.323591,1153.267448,1103.890052,1
UA,ORD,SAN,1675.218085,1896.652735,1746.398225,1
EV,ATL,ORD,1628.776633,1727.332496,609.053625,1
WN,PHX,OAK,1936.212457,2033.800765,325.499426,1
WN,MCO,DFW,1139.319281,1328.71489,994.022351,1
MQ,IAH,DFW,1431.228363,1764.276217,837.852674,1
WN,SLC,SEA,2094.532214,2210.491805,638.982332,1
AA,JFK,MIA,1923.857565,2217.210156,1098.868093,1
US,PHX,PHX,1120.94227,1232.141304,666.13293,1
DL,PHX,DFW,837.32657,1051.984633,999.438738,1
EV,PHX,ATL,734.866794,1083.715195,608.413882,1
AA,EWR,DFW,1733.94108,2121.164334,1410.280703,1
WN,ATL,PHX,1320.9902,1577.471225,1767.077502,1
AA,PHX,BOS,1951.776817,2253.259499,1217.167198,1
AA,DFW,ATL,1936.775023,2246.166461,935.020227,1
WN,ATL,ORD,1210.489763,1304.316873,311.783568,1
WN,ORD,BWI,1744.624691,2016.849937,634.418075,1
EV,ATL,DFW,1335.237865,1435.466676,455.528657,1
UA,SFO,DEN,1055.682603,1433.78888,948.805837,1
DL,MCI,ATL,1537.131588,1703.001503,461.892336,1
UA,LAX,SFO,1666.833012,2111.008635,2556.042123,1
B6,JFK,SFO,21.202477,148.038605,326.260355,1
WN,SLC,PDX,1813.179112,1948.640695,526.384627,1
B6,JFK,SFO,26.990325,199.374974,367.972422,1
AA,LAX,SFO,2137.769598,2303,324.923269,1
EV,MCI,LAS,1707.174973,1828.361279,425.386878,1
WN,MDW,ATL,1841.105167,2106.15414,591.299825,1
WN,IND,PDX,1610.270939,1729.245838,497.065245,1
OO,ORD,SLC,1142.001004,1325.152346,525.416498,1
WN,SJC,ORD,1811.149726,1925.338221,328.015684,1
EV,MCI,SFO,1004.674672,1132.577888,454.78287,1
EV,DFW,DFW,1143.638687,1330.326148,633.427366,1
EV,ORD,CLE,2134.957304,60.452759,408.073853,1
EV,LAX,SJC,1713.322772,1813.398313,290.941424,1
UA,IAH,MCO,1421.724735,1728.105182,854,1
AA,HNL,SEA,2129.367943,333.476929,2584.536391,1
EV,EWR,RIC,1748.891989,1903.694904,274.379876,1
EV,BNA,DFW,1615.19801,1844.964576,583.973709,1
EV,ATL,ORD,2006.969835,2142.692275,678.549248,1
WN,DEN,ORD,1839.707398,2148.695814,877.781269,1
MQ,ATL,LGA,1104.547169,1242.637919,768.969577,1
OO,MCI,DFW,1441.237091,1553.611421,548.652264,1
WN,ATL,DFW,1149.400974,1248.095707,242.037202,1
WN,MCI,SAN,1474.959432,1658.024356,1336.331718,1
AA,ORD,DEN,650.825054,879.056189,846.972961,1
WN,EWR,LAX,2132.516639,2241.788693,319.722259,1
UA,EWR,DEN,1531.49516,1748.939361,1583.819169,1
EV,ATL,ORD,1406.630333,1451.164859,123.27541,1
AA,ORD,DFW,1951.549065,2232.733134,614.804288,1
OO,HOU,HRL,901.3095,1016.193507,262.052766,1
OO,DFW,LAX,2216.662744,2246.86472,76.105021,1
US,PHX,PHX,1110.016677,1239.563492,665.337448,1
WN,DCA,DEN,1937.602103,2152.417297,1473.498598,1
EV,CLT,DFW,1752.460172,1928.681135,465.782348,1
WN,PHX,DFW,830.222765,1033.895288,646.903814,1
EV,ATL,OMA,2018.688164,2123.978875,289.027557,1
UA,EWR,LAX,2044.445658,2321.479344,2451.482273,1
AA,MIA,ORD,1736.417963,2038.314374,1177.59826,1
DL,ORD,SLC,1948.938883,2223.053481,587.721861,1
AA,PBI,ORD,1521.16414,1747.062251,1143.948931,1
UA,ORD,LAX,1861.453841,2125.278966,1774.404903,1
WN,MCI,LAX,1519.652321,1701.288879,1268.395967,1
DL,ATL,ATL,1302.71748,1448.396104,544.660834,1
EV,CVG,ORD,2008.848006,2077.251398,311.110961,1
AA,ATL,DFW,2121.018804,2326.04863,797.868511,1
EV,ORD,LIT,948.490296,1129.527982,563.306755,1
B6,MCO,FLL,1117.673689,1343.693158,1095.12019,1
AS,SLC,ORD,1033.839295,1127.143661,676.782391,1
EV,IAH,DFW,1142.702227,1250.913452,303.792576,1
EV,LGA,ATL,908.1432,1147.803588,762.10892,1
WN,DFW,DAL,1647.202724,1740.361475,240.418011,1
WN,MCI,MCO,1835.328028,2134.746953,1139.301766,1
DL,EWR,ATL,1735.496939,1919.91164,520.061011,1
WN,EWR,MSP,2104.689143,33.096367,1011.298792,1
EV,PHX,PHX,1343.126557,1382.826495,350.745694,1
AA,CLE,DFW,938.023511,1149.679535,1021,1
AA,HNL,LAX,1539.03188,2244.556156,2665.404629,1
EV,PVD,DCA,1223.061886,1520.413416,619.88315,1
WN,ATL,SEA,1407.786732,1652.981515,1593.820582,1
WN,MDW,DEN,1657.618093,1918.968428,1470.993764,1
AA,HNL,LAX,2131.584256,505.876985,2560.334506,1
AA,ATL,LAX,822.977948,1135.900717,2284.59738,1
AA,ORD,TPA,1749.570413,2124.919995,1053.962451,1
UA,DEN,DFW,1916.523902,2054.506941,931.545167,1
AA,ATL,DEN,2029.841544,2137.321437,754.467549,1
WN,DEN,BOS,2231.44118,112.076815,794.521977,1
AA,MIA,ORD,1708.737224,2030.789799,1176.273052,1
EV,PHX,ATL,1912.823153,2030.87206,317.515777,1
WN,SFO,SAN,2110.386019,2234.033099,465.915143,1
MQ,MCO,DFW,1632.765583,1838.514589,947.894242,1
WN,MDW,SEA,2123.78738,2349.319789,1711.415,1
AA,LGA,DFW,2097.424579,2323.645866,760.626096,1
EV,ATL,ATL,1253.049731,1516.549547,782.325852,1
WN,DEN,BOS,2219.111921,110.552993,808.805006,1
EV,ORD,ATL,1327.691301,1552.982068,486.624478,1
WN,SAT,DAL,1815.290709,1912.89118,232.703363,1
WN,LGA,AUS,2116.662382,2302.238756,517.288131,1
B6,SFO,MCO,1117.122487,1918.728606,2482.136523,1
AA,DEN,MDW,1522.772674,1829.333583,895,1
EV,XNA,PHX,1143.830511,1424.077096,616.993519,1
DL,EWR,ATL,723.46731,847.797692,309.765619,1
EV,LGA,EWR,2127.770882,2353.352482,495.201665,1
WN,EWR,EWR,1710.878229,1920.472429,939.150529,1
WN,LAX,HOU,1524.33582,2019.692872,1420.418912,1
AA,ORD,PHX,1230.634558,1386.83609,1431.954857,1
WN,MEM,RIC,1037.291266,1207.788639,472.960405,1
AA,FLL,DFW,1240.09434,1454.511325,1191.434004,1
WN,PHX,MCO,2111.094365,2314.121971,602.800933,1
EV,LGA,EWR,2112.609483,2335.48669,486.842773,1
UA,IAH,ORD,733.009082,959.284905,935.116346,1
UA,DEN,ORD,1888.862811,109.675822,1518.390378,1
WN,DAL,DFW,1233.448321,1335.114127,243.719516,1
AA,BOS,MCO,1805.007473,2210.861048,1218.868236,1
WN,ATL,ATL,2134.202613,2322.736937,567.25163,1
AA,ATL,DEN,1164.083563,1311.918242,1198.39575,1
WN,DCA,LAX,1951.6061,2123.203663,1378.62746,1
EV,ATL,OMA,2014.886094,2131.892456,299.138996,1
WN,DFW,BWI,1841.476439,1945.081716,292.947248,1
AA,MCO,JFK,2031.347914,2331.282074,948.972245,1
EV,CVG,EWR,1133.254985,1314.066263,569.580178,1
WN,SLC,ORD,1205.114885,1292.449141,434.226164,1
MQ,CLT,MCO,910.788739,1135.741816,472.601975,1
OO,MSP,DFW,1833.011346,2062.537343,446.178859,1
AA,DEN,IAH,1517.906861,1830.98788,861.208595,1
UA,IAH,SAT,2147.26142,22.206434,766.556393,1
WN,CLT,DFW,1205.291753,1321.289479,337.558932,1
EV,ATL,ATL,1544.938589,1817.229588,676.804632,1
AA,MCO,DFW,1625.808881,1817.035818,1040.646401,1
B6,ATL,JFK,1948.911794,2112.002045,242.128206,1
DL,LAX,JFK,931.61373,1719.827357,2453.088251,1
OO,EWR,SFO,829.583172,1028.963712,418.706692,1
EV,ORD,CMH,1435.975726,1604.043581,289.947253,1
WN,PHL,DEN,1622.316511,1923.525736,857.208265,1
B6,BOS,SFO,1830.888408,2159.818346,2587.685628,1
EV,ATL,ORD,1618.510502,1717.455802,604.961988,1
WN,IND,PDX,1612.728291,1732.449753,487.397921,1
EV,ATL,ATL,1709.744208,1854.829051,527.833429,1
EV,ATL,BOS,1425.798772,1518.723216,183.672184,1
EV,DFW,EWR,1010.181978,1111.414405,272.139651,1
WN,CLE,DFW,1510.48867,1625.625205,399.544166,1
WN,CLT,IAH,2010.738333,2120.511885,371.428089,1
DL,SLC,FLL,2114.728364,2252.698986,555.625513,1
B6,JFK,SEA,1906.17474,2215.536885,2470.144988,1
EV,DAL,IAH,1431.325172,1534.230869,228.193134,1
WN,MIA,SFO,1121.800133,1334.823242,680.528735,1
OO,LAX,ATL,1055.373393,1148.338351,89,1
EV,ORD,HRL,922.41749,1031.057286,275.050393,1
WN,DCA,PHX,1935.575642,2173.016112,1449.758288,1
WN,MCI,SAN,1441.397893,1658.429697,1332.461652,1
AA,STL,DFW,1620.628034,1727.651852,250.082267,1
WN,SLC,SLC,1638.052256,1801.803843,398.910411,1
MQ,CLT,DFW,1212.903804,1344.916722,392.019365,1
EV,ORD,FLL,1086.836648,1518.360776,1085.093535,1
OO,SLC,SAN,1210.637406,1343.330518,414.852471,1
EV,PHX,LAX,1720.108158,1822.399275,329.282929,1
WN,PHX,DFW,1282.467037,1546.618266,1022.922253,1
B6,ATL,BOS,1923.907419,2043.714489,199.462893,1
UA,ORD,SEA,909.668386,1125.544308,1650.226456,1
UA,LAX,IAD,1052.174083,1835.768937,2286.679146,1
EV,IAH,MSY,1930.151416,2054.057615,429.901527,1
WN,DAL,LAS,1409.650022,1532.868394,412.181812,1
DL,JFK,SJU,907.600249,1358.588715,1598,1
DL,ATL,JAX,1929.894082,2040.392237,261.269131,1
UA,SLC,ATL,1438.115243,2098.082702,2060.759272,1
DL,LAX,ATL,1061.892269,1814.098066,1949.74371,1
EV,ATL,ORD,2014.781678,2099.768006,301.438008,1
EV,DEN,STL,1528.007831,1811.740025,786.407888,1
EV,BMI,ATL,1729.484673,2012.353982,534.544223,1
MQ,LGA,PDX,2115.532603,2331.62294,762.028638,1
WN,FLL,IAH,1528.492955,1751.349177,925,1
WN,ATL,LAS,1311.513139,1537.284332,1662.502065,1
AA,MCO,DFW,2147.707011,2343.861149,973.118911,1
EV,LAX,ATL,1703.401988,1819.966831,369.039232,1
DL,EWR,LAX,1721.239817,1906.332383,1987.61363,1
AA,ORD,PHX,1240.141828,1421.386866,892.919687,1
WN,PHX,DFW,1324.28753,1545.806824,1035.322696,1
WN,ATL,SEA,1330.578013,1594.52106,1608.445533,1
WN,MSY,PHX,1749.032356,1855.444187,299.148531,1
B6,TPA,IAH,1513.652109,1712.712347,782.079524,1
EV,LGA,BNA,895.578888,1108.308415,773.826401,1
MQ,DEN,LAX,1336.86068,1477.181305,845.055165,1
OO,LAX,BOS,932.873544,1047.126037,363.158739,1
WN,ATL,LGA,1350.377424,1554.708355,772.927468,1
OO,ATL,LAX,919.420247,1014.049178,216.547966,1
UA,OGG,SFO,413.042854,925.321424,2475.236222,1
AA,ORD,DEN,642.330612,912.145192,861.310154,1
WN,DEN,MSY,1819.163414,2325.311755,1492.96443,1
AA,SLC,DFW,853.573411,1414.536701,1437.646837,1
AA,BOS,PBI,1810.908555,2215.521119,1203.143021,1
EV,PHX,ATL,1121.740842,1320.781666,291.324024,1
OO,EWR,BOS,933.925009,1037.821779,222.085288,1
EV,ATL,ATL,1052.790632,1218.148026,564.722071,1
WN,CLT,ATL,1748.236132,1923.15648,448.390932,1
DL,ATL,PBI,2258.64736,36.308827,535.371589,1
US,MIA,CLT,1728.484876,1928.882902,643.488407,1
US,PHX,MSY,2014.723122,2123.29262,324.287338,1
WN,DAL,ATL,2032.06703,2213.447993,346.515148,1
AA,LGA,ATL,2116.010583,2340.440364,719.342026,1
AA,ORD,DFW,1245.043205,1459.089941,1169.451132,1
AA,MIA,SEA,1417.180662,1636.295733,1049.991164,1
WN,DFW,PHX,1615.194982,1739.978569,347.553675,1
OO,IAH,FLL,1150,1533.898168,1191.500217,1
WN,DFW,PHX,1629.197689,1730.050795,323.441023,1
MQ,DFW,DFW,1807.45242,1919.020096,291.008975,1
EV,ORD,BOS,1602.355023,1816.189267,475.676064,1
MQ,ORD,DFW,1148.297022,1419.749797,546.698886,1
WN,PHX,ATL,1400.780734,1466.647843,309.834112,1
AA,DFW,FLL,1596.285191,1912.324706,1163.631141,1
AA,DFW,SLC,1299.297734,1434.525711,991.421225,1
DL,ATL,CLT,736.136107,836.586889,242.926855,1
WN,BHM,ATL,1925.326222,2133.549922,569.281068,1
WN,LAX,PHX,2153.150356,2312.939277,384.901054,1
OO,IAH,DFW,1137.754396,1233.388184,155.076996,1
B6,DFW,BOS,1736.235808,2211.459182,1577.343716,1
AA,ATL,ORD,1414.371154,1533.181385,593.458411,1
AA,DFW,MSY,2320.202604,38.759312,437.952771,1
AA,IAH,DFW,1966.570096,2125.733165,922.590572,1
DL,ATL,ATL,1929.291932,2043.958414,310.980902,1
AA,DFW,SFO,1053.016134,1224.081197,1459.710946,1
AA,MIA,SEA,1412.98441,1649.648568,1028.144657,1
WN,DTW,ATL,1912.321508,2106.905951,590.503189,1
B6,SLC,IAH,1729.874661,1850.098987,304.68031,1
EV,ATL,ATL,1242.402005,1516.436048,448,1
DL,ATL,DCA,2225.032766,8.116474,556.31132,1
OO,EWR,SFO,1251.529604,1414.370744,308.522443,1
AA,ATL,SFO,1255.047443,1450.616629,1586.839407,1
AA,DFW,FLL,1524.096616,1933.260478,1187.180002,1
B6,LAS,SLC,1630.380626,1912.703519,545.705635,1
WN,SLC,MSY,1130.444164,1242.990351,436.562673,1
MQ,DFW,DEN,1625.837554,1952.207101,848.935594,1
DL,JFK,SEA,2085.723862,21.02161,2253.565525,1
WN,BNA,DFW,1346.546297,1621.159726,587.911377,1
WN,MCI,DFW,1835.826263,1957.758341,433.611492,1
DL,ATL,LGA,1743.35323,1936.066463,749.557408,1
MQ,DEN,LAX,839.502262,958.967324,842.980921,1
UA,CLT,LAX,1010.837337,1114.174137,219.976168,1
AA,LGA,ATL,2115.365324,2345.876211,721.605094,1
B6,MCO,LGB,1638.663685,1915.748044,955.851739,1
UA,LAX,ORD,1155.479945,1727.24312,1719.315405,1
AA,DFW,LAX,1785.254249,1881.879544,1187.648592,1
MQ,ATL,DFW,1819.014545,2023.239326,673.324575,1
OO,SMF,DFW,1231.099117,1326.939387,87.502231,1
AA,IAH,SEA,1419.032196,1653.10949,1032.074239,1
OO,ATL,DFW,1314.578338,1413.003071,196.364658,1
EV,ORD,ATL,2254.701871,21.952636,262.903316,1
AA,DFW,SEA,1296.764623,1625.615799,947.017619,1
OO,ORD,SEA,919.11553,1217.412967,656.804234,1
AA,STL,DFW,1616.515645,1729.531959,240.67218,1
DL,ATL,FLL,1815.732406,2007.242403,592.341057,1
AA,ORD,DEN,650.597363,880.214679,845.862324,1
WN,DAL,LAS,1414.889105,1540.974485,422.329503,1
UA,EWR,LAX,1029.403915,1343.255022,2447.638611,1
UA,ORD,MCO,1130.15569,1505.529015,985.085042,1
AA,PHX,DFW,1654.39128,2217.832244,1317.01423,1
EV,ORD,PHX,1405.681258,1648.765812,619.930669,1
AA,DFW,SEA,946.743625,1414.521058,1429.807958,1
WN,MDW,EWR,1432.038987,1735.089967,715.460446,1
DL,DEN,SEA,2028.555075,2232.409435,999.78297,1
EV,BMI,ATL,1725.611221,2010.365243,543.71839,1
EV,EWR,DFW,1317.912026,1412.3925,294.149809,1
WN,DFW,DAL,1648.361539,1748.194025,237.192231,1
WN,ATL,ORD,910.77062,963.782024,442.163814,1
WN,CLT,ATL,1746.125424,1909.323492,445.419466,1
WN,MCI,EWR,1623.007216,1931.992743,712.812801,1
EV,ATL,ATL,1255.048003,1491.249586,820.276475,1
DL,ORD,DFW,841.635453,1110.594976,936.119565,1
OO,PHX,ORD,1021.925933,1139.391008,392.257723,1
WN,DAL,LAS,1440.998626,1542.641847,236.344313,1
EV,ATL,ORD,1620.411943,1747.383316,564.37584,1
B6,LAX,SFO,1816.901968,2116.447345,2626.098149,1
WN,RIC,LAX,2059.075147,2150.384246,241.937147,1
AA,EWR,BOS,2137.733722,2240.658727,194.909601,1
OO,DEN,PHX,1923.010719,2010.926017,675.569249,1
MQ,CLT,ATL,1729.537236,1932.454042,558.962096,1
AS,SLC,ORD,1029.672373,1144.2286,688.382185,1
WN,ATL,LAX,2112.542306,2209.626948,226.886816,1
AA,ATL,ORD,1412.04403,1545.658969,593.556875,1
WN,MCO,ATL,2133.458946,2304.971851,405.306966,1
MQ,IAH,MCO,1427.374011,1740.457237,858.301721,1
AA,DEN,DFW,1932.939147,2117.488005,926.446034,1
DL,ATL,CLT,721.100197,839.693237,231.890293,1
AA,DFW,SEA,1252.056025,1609.985128,1005.096575,1
OO,EWR,SFO,1255.902345,1419.263496,314.215907,1
UA,EWR,MCO,1497.916997,1750.343444,994.695253,1
DL,EWR,ATL,652.916599,806.827277,308.066638,1
UA,IAH,DCA,1354.405618,1729.942087,1207.003392,1
EV,MCI,ORD,721.829741,918.281191,645.968992,1
WN,RNO,DEN,1331.607454,1624.249173,811.360891,1
UA,ORD,SEA,774.108371,1046.27997,1730.356426,1
OO,PHX,LAX,1018.320182,1144.233412,382.196923,1
AA,TUL,DFW,1035.757901,1146.58195,236.237994,1
EV,ORD,DFW,1903.72834,2123.326594,461.304346,1
AA,ORD,BWI,1546.206715,1842.676,594.451318,1
WN,LGA,BOS,1202.823927,1313.062796,195.545161,1
UA,ORD,IAH,1012.949515,1223.293453,919.5243,1
B6,MCO,MCO,1635.5681,1933.915654,952.471311,1
UA,LAX,ORD,1141.949216,1733.688741,1740.575463,1
EV,ORD,DTW,646.211396,819.050654,414.839836,1
AA,ATL,DFW,1627.887468,1794.458995,815.229933,1
WN,EWR,CLE,1954.837459,2213.213652,313.179382,1
DL,ATL,DFW,1155.282145,1302.01803,733.444182,1
DL,ATL,ATL,28.088509,225.002163,591.892206,1
